Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
9154637,611001,"611001,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154638,611108,"611108,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154639,611112,"611112,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154640,614618,"614618,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154641,614624,"614624,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154642,614704,"614704,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154643,614714,"614714,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154644,620002,"620002,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154645,620009,"620009,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154646,621004,"621004,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154647,621106,"621106,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154648,621116,"621116,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154649,621211,"621211,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154650,621219,"621219,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154651,621314,"621314,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154652,621708,"621708,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154653,621715,"621715,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154654,622303,"622303,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154655,622409,"622409,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154656,622505,"622505,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154657,622515,"622515,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154658,623135,"623135,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154659,623409,"623409,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154660,623525,"623525,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154661,623532,"623532,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154662,624002,"624002,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154663,624004,"624004,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154664,624211,"624211,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154665,624304,"624304,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154666,624619,"624619,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154667,624622,"624622,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154668,624702,"624702,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154669,624707,"624707,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154670,624709,"624709,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154671,625516,"625516,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154672,625529,"625529,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154673,627011,"627011,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154674,627111,"627111,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154675,627112,"627112,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154676,627118,"627118,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154677,627131,"627131,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154678,627359,"627359,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154679,627423,"627423,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154680,627501,"627501,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154681,627651,"627651,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154682,627853,"627853,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154683,627855,"627855,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154684,627857,"627857,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154685,627859,"627859,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154686,627860,"627860,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154687,627861,"627861,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154688,628102,"628102,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154689,628152,"628152,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154690,628207,"628207,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154691,628217,"628217,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154692,628251,"628251,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154693,628304,"628304,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154694,628402,"628402,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154695,628502,"628502,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154696,628612,"628612,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154697,628614,"628614,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154698,628722,"628722,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154699,628809,"628809,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154700,629001,"629001,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154701,629165,"629165,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154702,629180,"629180,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154703,629204,"629204,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154704,629704,"629704,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154705,630005,"630005,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154706,630108,"630108,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154707,630201,"630201,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154708,630305,"630305,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154709,630307,"630307,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154710,630309,"630309,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154711,630502,"630502,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154712,630562,"630562,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154713,630610,"630610,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154714,631206,"631206,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154715,632316,"632316,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154716,632319,"632319,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154717,635203,"635203,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154718,635703,"635703,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154719,636309,"636309,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154720,636810,"636810,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154721,637302,"637302,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154722,637303,"637303,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154723,638056,"638056,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154724,638401,"638401,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154725,638506,"638506,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154726,639110,"639110,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154727,639112,"639112,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154728,639114,"639114,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154729,639202,"639202,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154730,641035,"641035,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154731,642001,"642001,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154732,642007,"642007,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154733,642113,"642113,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154734,642129,"642129,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154735,642202,"642202,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154736,642204,"642204,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154737,643206,"643206,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154738,643214,"643214,Tamil Nadu,India",20469.0,IN,Postal Code,Active
9154739,670007,"670007,Kerala,India",20461.0,IN,Postal Code,Active
9154740,670521,"670521,Kerala,India",20461.0,IN,Postal Code,Active
9154741,670563,"670563,Kerala,India",20461.0,IN,Postal Code,Active
9154742,670571,"670571,Kerala,India",20461.0,IN,Postal Code,Active
9154743,670621,"670621,Kerala,India",20461.0,IN,Postal Code,Active
9154744,671311,"671311,Kerala,India",20461.0,IN,Postal Code,Active
9154745,671312,"671312,Kerala,India",20461.0,IN,Postal Code,Active
9154746,671315,"671315,Kerala,India",20461.0,IN,Postal Code,Active
9154747,671316,"671316,Kerala,India",20461.0,IN,Postal Code,Active
9154748,671323,"671323,Kerala,India",20461.0,IN,Postal Code,Active
9154749,671533,"671533,Kerala,India",20461.0,IN,Postal Code,Active
9154750,671541,"671541,Kerala,India",20461.0,IN,Postal Code,Active
9154751,673005,"673005,Kerala,India",20461.0,IN,Postal Code,Active
9154752,673010,"673010,Kerala,India",20461.0,IN,Postal Code,Active
9154753,673307,"673307,Kerala,India",20461.0,IN,Postal Code,Active
9154754,673528,"673528,Kerala,India",20461.0,IN,Postal Code,Active
9154755,673595,"673595,Kerala,India",20461.0,IN,Postal Code,Active
9154756,673602,"673602,Kerala,India",20461.0,IN,Postal Code,Active
9154757,673615,"673615,Kerala,India",20461.0,IN,Postal Code,Active
9154758,676103,"676103,Kerala,India",20461.0,IN,Postal Code,Active
9154759,676304,"676304,Kerala,India",20461.0,IN,Postal Code,Active
9154760,676522,"676522,Kerala,India",20461.0,IN,Postal Code,Active
9154761,678006,"678006,Kerala,India",20461.0,IN,Postal Code,Active
9154762,678101,"678101,Kerala,India",20461.0,IN,Postal Code,Active
9154763,678508,"678508,Kerala,India",20461.0,IN,Postal Code,Active
9154764,678592,"678592,Kerala,India",20461.0,IN,Postal Code,Active
9154765,678598,"678598,Kerala,India",20461.0,IN,Postal Code,Active
9154766,678651,"678651,Kerala,India",20461.0,IN,Postal Code,Active
9154767,679102,"679102,Kerala,India",20461.0,IN,Postal Code,Active
9154768,679322,"679322,Kerala,India",20461.0,IN,Postal Code,Active
9154769,679329,"679329,Kerala,India",20461.0,IN,Postal Code,Active
9154770,679330,"679330,Kerala,India",20461.0,IN,Postal Code,Active
9154771,679505,"679505,Kerala,India",20461.0,IN,Postal Code,Active
9154772,680304,"680304,Kerala,India",20461.0,IN,Postal Code,Active
9154773,680514,"680514,Kerala,India",20461.0,IN,Postal Code,Active
9154774,680519,"680519,Kerala,India",20461.0,IN,Postal Code,Active
9154775,680545,"680545,Kerala,India",20461.0,IN,Postal Code,Active
9154776,680569,"680569,Kerala,India",20461.0,IN,Postal Code,Active
9154777,680601,"680601,Kerala,India",20461.0,IN,Postal Code,Active
9154778,680615,"680615,Kerala,India",20461.0,IN,Postal Code,Active
9154779,680655,"680655,Kerala,India",20461.0,IN,Postal Code,Active
9154780,680685,"680685,Kerala,India",20461.0,IN,Postal Code,Active
9154781,680689,"680689,Kerala,India",20461.0,IN,Postal Code,Active
9154782,680741,"680741,Kerala,India",20461.0,IN,Postal Code,Active
9154783,682008,"682008,Kerala,India",20461.0,IN,Postal Code,Active
9154784,682028,"682028,Kerala,India",20461.0,IN,Postal Code,Active
9154785,682308,"682308,Kerala,India",20461.0,IN,Postal Code,Active
9154786,683578,"683578,Kerala,India",20461.0,IN,Postal Code,Active
9154787,683581,"683581,Kerala,India",20461.0,IN,Postal Code,Active
9154788,685511,"685511,Kerala,India",20461.0,IN,Postal Code,Active
9154789,685532,"685532,Kerala,India",20461.0,IN,Postal Code,Active
9154790,685551,"685551,Kerala,India",20461.0,IN,Postal Code,Active
9154791,685565,"685565,Kerala,India",20461.0,IN,Postal Code,Active
9154792,685587,"685587,Kerala,India",20461.0,IN,Postal Code,Active
9154793,685591,"685591,Kerala,India",20461.0,IN,Postal Code,Active
9154794,685605,"685605,Kerala,India",20461.0,IN,Postal Code,Active
9154795,686001,"686001,Kerala,India",20461.0,IN,Postal Code,Active
9154796,686520,"686520,Kerala,India",20461.0,IN,Postal Code,Active
9154797,686535,"686535,Kerala,India",20461.0,IN,Postal Code,Active
9154798,686540,"686540,Kerala,India",20461.0,IN,Postal Code,Active
9154799,686542,"686542,Kerala,India",20461.0,IN,Postal Code,Active
9154800,686576,"686576,Kerala,India",20461.0,IN,Postal Code,Active
9154801,686605,"686605,Kerala,India",20461.0,IN,Postal Code,Active
9154802,686610,"686610,Kerala,India",20461.0,IN,Postal Code,Active
9154803,686611,"686611,Kerala,India",20461.0,IN,Postal Code,Active
9154804,686613,"686613,Kerala,India",20461.0,IN,Postal Code,Active
9154805,686665,"686665,Kerala,India",20461.0,IN,Postal Code,Active
9154806,688003,"688003,Kerala,India",20461.0,IN,Postal Code,Active
9154807,688012,"688012,Kerala,India",20461.0,IN,Postal Code,Active
9154808,689101,"689101,Kerala,India",20461.0,IN,Postal Code,Active
9154809,689646,"689646,Kerala,India",20461.0,IN,Postal Code,Active
9154810,689663,"689663,Kerala,India",20461.0,IN,Postal Code,Active
9154811,689698,"689698,Kerala,India",20461.0,IN,Postal Code,Active
9154812,689699,"689699,Kerala,India",20461.0,IN,Postal Code,Active
9154813,690509,"690509,Kerala,India",20461.0,IN,Postal Code,Active
9154814,690515,"690515,Kerala,India",20461.0,IN,Postal Code,Active
9154815,690523,"690523,Kerala,India",20461.0,IN,Postal Code,Active
9154816,690547,"690547,Kerala,India",20461.0,IN,Postal Code,Active
9154817,691308,"691308,India",2356.0,IN,Postal Code,Active
9154818,691505,"691505,Kerala,India",20461.0,IN,Postal Code,Active
9154819,691531,"691531,Kerala,India",20461.0,IN,Postal Code,Active
9154820,691560,"691560,Kerala,India",20461.0,IN,Postal Code,Active
9154821,695102,"695102,Kerala,India",20461.0,IN,Postal Code,Active
9154822,695143,"695143,Kerala,India",20461.0,IN,Postal Code,Active
9154823,695503,"695503,Kerala,India",20461.0,IN,Postal Code,Active
9154824,695543,"695543,Kerala,India",20461.0,IN,Postal Code,Active
9154825,695551,"695551,India",2356.0,IN,Postal Code,Active
9154826,695568,"695568,Kerala,India",20461.0,IN,Postal Code,Active
9154827,695571,"695571,Kerala,India",20461.0,IN,Postal Code,Active
9154828,695589,"695589,Kerala,India",20461.0,IN,Postal Code,Active
9154829,712147,"712147,West Bengal,India",20472.0,IN,Postal Code,Active
9154830,712305,"712305,West Bengal,India",20472.0,IN,Postal Code,Active
9154831,712308,"712308,West Bengal,India",20472.0,IN,Postal Code,Active
9154832,712513,"712513,West Bengal,India",20472.0,IN,Postal Code,Active
9154833,712612,"712612,West Bengal,India",20472.0,IN,Postal Code,Active
9154834,713143,"713143,West Bengal,India",20472.0,IN,Postal Code,Active
9154835,713338,"713338,West Bengal,India",20472.0,IN,Postal Code,Active
9154836,713368,"713368,West Bengal,India",20472.0,IN,Postal Code,Active
9154837,713385,"713385,West Bengal,India",20472.0,IN,Postal Code,Active
9154838,713512,"713512,West Bengal,India",20472.0,IN,Postal Code,Active
9154839,721636,"721636,West Bengal,India",20472.0,IN,Postal Code,Active
9154840,722101,"722101,West Bengal,India",20472.0,IN,Postal Code,Active
9154841,722134,"722134,West Bengal,India",20472.0,IN,Postal Code,Active
9154842,722137,"722137,West Bengal,India",20472.0,IN,Postal Code,Active
9154843,722151,"722151,West Bengal,India",20472.0,IN,Postal Code,Active
9154844,722154,"722154,West Bengal,India",20472.0,IN,Postal Code,Active
9154845,722155,"722155,West Bengal,India",20472.0,IN,Postal Code,Active
9154846,722175,"722175,West Bengal,India",20472.0,IN,Postal Code,Active
9154847,722177,"722177,West Bengal,India",20472.0,IN,Postal Code,Active
9154848,723121,"723121,West Bengal,India",20472.0,IN,Postal Code,Active
9154849,723156,"723156,West Bengal,India",20472.0,IN,Postal Code,Active
9154850,731125,"731125,West Bengal,India",20472.0,IN,Postal Code,Active
9154851,731133,"731133,West Bengal,India",20472.0,IN,Postal Code,Active
9154852,731201,"731201,West Bengal,India",20472.0,IN,Postal Code,Active
9154853,731236,"731236,West Bengal,India",20472.0,IN,Postal Code,Active
9154854,731245,"731245,West Bengal,India",20472.0,IN,Postal Code,Active
9154855,733102,"733102,West Bengal,India",20472.0,IN,Postal Code,Active
9154856,733140,"733140,West Bengal,India",20472.0,IN,Postal Code,Active
9154857,733207,"733207,India",2356.0,IN,Postal Code,Active
9154858,733208,"733208,India",2356.0,IN,Postal Code,Active
9154859,734226,"734226,West Bengal,India",20472.0,IN,Postal Code,Active
9154860,734313,"734313,West Bengal,India",20472.0,IN,Postal Code,Active
9154861,735228,"735228,West Bengal,India",20472.0,IN,Postal Code,Active
9154862,736157,"736157,West Bengal,India",20472.0,IN,Postal Code,Active
9154863,736169,"736169,West Bengal,India",20472.0,IN,Postal Code,Active
9154864,737116,"737116,Sikkim,India",21340.0,IN,Postal Code,Active
9154865,737134,"737134,Sikkim,India",21340.0,IN,Postal Code,Active
9154866,741137,"741137,West Bengal,India",20472.0,IN,Postal Code,Active
9154867,741223,"741223,West Bengal,India",20472.0,IN,Postal Code,Active
9154868,741238,"741238,West Bengal,India",20472.0,IN,Postal Code,Active
9154869,741245,"741245,West Bengal,India",20472.0,IN,Postal Code,Active
9154870,741315,"741315,West Bengal,India",20472.0,IN,Postal Code,Active
9154871,741504,"741504,West Bengal,India",20472.0,IN,Postal Code,Active
9154872,741509,"741509,West Bengal,India",20472.0,IN,Postal Code,Active
9154873,742201,"742201,West Bengal,India",20472.0,IN,Postal Code,Active
9154874,742301,"742301,West Bengal,India",20472.0,IN,Postal Code,Active
9154875,751002,"751002,Odisha,India",20465.0,IN,Postal Code,Active
9154876,751003,"751003,Odisha,India",20465.0,IN,Postal Code,Active
9154877,751013,"751013,Odisha,India",20465.0,IN,Postal Code,Active
9154878,752012,"752012,Odisha,India",20465.0,IN,Postal Code,Active
9154879,752037,"752037,Odisha,India",20465.0,IN,Postal Code,Active
9154880,752085,"752085,Odisha,India",20465.0,IN,Postal Code,Active
9154881,752108,"752108,Odisha,India",20465.0,IN,Postal Code,Active
9154882,752113,"752113,Odisha,India",20465.0,IN,Postal Code,Active
9154883,753001,"753001,Odisha,India",20465.0,IN,Postal Code,Active
9154884,753014,"753014,Odisha,India",20465.0,IN,Postal Code,Active
9154885,754003,"754003,Odisha,India",20465.0,IN,Postal Code,Active
9154886,754008,"754008,Odisha,India",20465.0,IN,Postal Code,Active
9154887,754025,"754025,Odisha,India",20465.0,IN,Postal Code,Active
9154888,754107,"754107,Odisha,India",20465.0,IN,Postal Code,Active
9154889,754108,"754108,Odisha,India",20465.0,IN,Postal Code,Active
9154890,754130,"754130,Odisha,India",20465.0,IN,Postal Code,Active
9154891,754133,"754133,Odisha,India",20465.0,IN,Postal Code,Active
9154892,754138,"754138,Odisha,India",20465.0,IN,Postal Code,Active
9154893,754208,"754208,Odisha,India",20465.0,IN,Postal Code,Active
9154894,754223,"754223,Odisha,India",20465.0,IN,Postal Code,Active
9154895,754239,"754239,Odisha,India",20465.0,IN,Postal Code,Active
9154896,754290,"754290,Odisha,India",20465.0,IN,Postal Code,Active
9154897,755028,"755028,Odisha,India",20465.0,IN,Postal Code,Active
9154898,757032,"757032,Odisha,India",20465.0,IN,Postal Code,Active
9154899,757037,"757037,Odisha,India",20465.0,IN,Postal Code,Active
9154900,757040,"757040,Odisha,India",20465.0,IN,Postal Code,Active
9154901,757104,"757104,Odisha,India",20465.0,IN,Postal Code,Active
9154902,758014,"758014,Odisha,India",20465.0,IN,Postal Code,Active
9154903,758025,"758025,Odisha,India",20465.0,IN,Postal Code,Active
9154904,758038,"758038,Odisha,India",20465.0,IN,Postal Code,Active
9154905,758076,"758076,Odisha,India",20465.0,IN,Postal Code,Active
9154906,759022,"759022,Odisha,India",20465.0,IN,Postal Code,Active
9154907,759126,"759126,Odisha,India",20465.0,IN,Postal Code,Active
9154908,759129,"759129,Odisha,India",20465.0,IN,Postal Code,Active
9154909,759145,"759145,Odisha,India",20465.0,IN,Postal Code,Active
9154910,761001,"761001,Odisha,India",20465.0,IN,Postal Code,Active
9154911,761009,"761009,Odisha,India",20465.0,IN,Postal Code,Active
9154912,761013,"761013,Odisha,India",20465.0,IN,Postal Code,Active
9154913,761014,"761014,Odisha,India",20465.0,IN,Postal Code,Active
9154914,761017,"761017,Odisha,India",20465.0,IN,Postal Code,Active
9154915,761026,"761026,Odisha,India",20465.0,IN,Postal Code,Active
9154916,761028,"761028,Odisha,India",20465.0,IN,Postal Code,Active
9154917,761109,"761109,Odisha,India",20465.0,IN,Postal Code,Active
9154918,761115,"761115,Odisha,India",20465.0,IN,Postal Code,Active
9154919,761121,"761121,Odisha,India",20465.0,IN,Postal Code,Active
9154920,761131,"761131,Odisha,India",20465.0,IN,Postal Code,Active
9154921,761133,"761133,Odisha,India",20465.0,IN,Postal Code,Active
9154922,761140,"761140,Odisha,India",20465.0,IN,Postal Code,Active
9154923,761144,"761144,Odisha,India",20465.0,IN,Postal Code,Active
9154924,761214,"761214,Odisha,India",20465.0,IN,Postal Code,Active
9154925,762017,"762017,Odisha,India",20465.0,IN,Postal Code,Active
9154926,762029,"762029,Odisha,India",20465.0,IN,Postal Code,Active
9154927,762105,"762105,Odisha,India",20465.0,IN,Postal Code,Active
9154928,764001,"764001,Odisha,India",20465.0,IN,Postal Code,Active
9154929,764027,"764027,India",2356.0,IN,Postal Code,Active
9154930,764036,"764036,Odisha,India",20465.0,IN,Postal Code,Active
9154931,764038,"764038,Odisha,India",20465.0,IN,Postal Code,Active
9154932,764057,"764057,Odisha,India",20465.0,IN,Postal Code,Active
9154933,764078,"764078,Odisha,India",20465.0,IN,Postal Code,Active
9154934,764086,"764086,Odisha,India",20465.0,IN,Postal Code,Active
9154935,764087,"764087,Odisha,India",20465.0,IN,Postal Code,Active
9154936,765033,"765033,Odisha,India",20465.0,IN,Postal Code,Active
9154937,766011,"766011,Odisha,India",20465.0,IN,Postal Code,Active
9154938,766013,"766013,Odisha,India",20465.0,IN,Postal Code,Active
9154939,766014,"766014,Odisha,India",20465.0,IN,Postal Code,Active
9154940,766016,"766016,Odisha,India",20465.0,IN,Postal Code,Active
9154941,766103,"766103,Odisha,India",20465.0,IN,Postal Code,Active
9154942,766107,"766107,Odisha,India",20465.0,IN,Postal Code,Active
9154943,766110,"766110,Odisha,India",20465.0,IN,Postal Code,Active
9154944,766118,"766118,Odisha,India",20465.0,IN,Postal Code,Active
9154945,767001,"767001,Odisha,India",20465.0,IN,Postal Code,Active
9154946,767002,"767002,Odisha,India",20465.0,IN,Postal Code,Active
9154947,767021,"767021,Odisha,India",20465.0,IN,Postal Code,Active
9154948,767030,"767030,Odisha,India",20465.0,IN,Postal Code,Active
9154949,767060,"767060,Odisha,India",20465.0,IN,Postal Code,Active
9154950,767062,"767062,Odisha,India",20465.0,IN,Postal Code,Active
9154951,768025,"768025,Odisha,India",20465.0,IN,Postal Code,Active
9154952,768115,"768115,Odisha,India",20465.0,IN,Postal Code,Active
9154953,768202,"768202,Odisha,India",20465.0,IN,Postal Code,Active
9154954,768219,"768219,Odisha,India",20465.0,IN,Postal Code,Active
9154955,768220,"768220,Odisha,India",20465.0,IN,Postal Code,Active
9154956,768225,"768225,Odisha,India",20465.0,IN,Postal Code,Active
9154957,769011,"769011,Odisha,India",20465.0,IN,Postal Code,Active
9154958,770020,"770020,Odisha,India",20465.0,IN,Postal Code,Active
9154959,770023,"770023,Odisha,India",20465.0,IN,Postal Code,Active
9154960,770039,"770039,Odisha,India",20465.0,IN,Postal Code,Active
9154961,770040,"770040,Odisha,India",20465.0,IN,Postal Code,Active
9154962,781029,"781029,Assam,India",20454.0,IN,Postal Code,Active
9154963,781123,"781123,Assam,India",20454.0,IN,Postal Code,Active
9154964,781307,"781307,Assam,India",20454.0,IN,Postal Code,Active
9154965,781315,"781315,Assam,India",20454.0,IN,Postal Code,Active
9154966,781316,"781316,Assam,India",20454.0,IN,Postal Code,Active
9154967,781343,"781343,Assam,India",20454.0,IN,Postal Code,Active
9154968,781344,"781344,Assam,India",20454.0,IN,Postal Code,Active
9154969,781366,"781366,Assam,India",20454.0,IN,Postal Code,Active
9154970,781372,"781372,Assam,India",20454.0,IN,Postal Code,Active
9154971,781374,"781374,Assam,India",20454.0,IN,Postal Code,Active
9154972,782102,"782102,Assam,India",20454.0,IN,Postal Code,Active
9154973,782141,"782141,Assam,India",20454.0,IN,Postal Code,Active
9154974,782403,"782403,Assam,India",20454.0,IN,Postal Code,Active
9154975,782411,"782411,Assam,India",20454.0,IN,Postal Code,Active
9154976,782412,"782412,Assam,India",20454.0,IN,Postal Code,Active
9154977,782429,"782429,Assam,India",20454.0,IN,Postal Code,Active
9154978,782442,"782442,Assam,India",20454.0,IN,Postal Code,Active
9154979,783130,"783130,Assam,India",20454.0,IN,Postal Code,Active
9154980,783332,"783332,India",2356.0,IN,Postal Code,Active
9154981,783361,"783361,Assam,India",20454.0,IN,Postal Code,Active
9154982,783388,"783388,Assam,India",20454.0,IN,Postal Code,Active
9154983,783390,"783390,Assam,India",20454.0,IN,Postal Code,Active
9154984,783394,"783394,Assam,India",20454.0,IN,Postal Code,Active
9154985,784170,"784170,Assam,India",20454.0,IN,Postal Code,Active
9154986,784190,"784190,Assam,India",20454.0,IN,Postal Code,Active
9154987,784524,"784524,Assam,India",20454.0,IN,Postal Code,Active
9154988,785004,"785004,Assam,India",20454.0,IN,Postal Code,Active
9154989,785611,"785611,Assam,India",20454.0,IN,Postal Code,Active
9154990,785619,"785619,Assam,India",20454.0,IN,Postal Code,Active
9154991,785622,"785622,Assam,India",20454.0,IN,Postal Code,Active
9154992,785630,"785630,Assam,India",20454.0,IN,Postal Code,Active
9154993,785640,"785640,Assam,India",20454.0,IN,Postal Code,Active
9154994,785674,"785674,Assam,India",20454.0,IN,Postal Code,Active
9154995,786010,"786010,Assam,India",20454.0,IN,Postal Code,Active
9154996,786182,"786182,Assam,India",20454.0,IN,Postal Code,Active
9154997,786188,"786188,Assam,India",20454.0,IN,Postal Code,Active
9154998,786621,"786621,Assam,India",20454.0,IN,Postal Code,Active
9154999,788001,"788001,Assam,India",20454.0,IN,Postal Code,Active
9155000,788104,"788104,Assam,India",20454.0,IN,Postal Code,Active
9155001,788111,"788111,Assam,India",20454.0,IN,Postal Code,Active
9155002,788155,"788155,Assam,India",20454.0,IN,Postal Code,Active
9155003,788719,"788719,Assam,India",20454.0,IN,Postal Code,Active
9155004,788736,"788736,Assam,India",20454.0,IN,Postal Code,Active
9155005,792120,"792120,Arunachal Pradesh,India",21289.0,IN,Postal Code,Active
9155006,792131,"792131,Arunachal Pradesh,India",21289.0,IN,Postal Code,Active
9155007,793004,"793004,Meghalaya,India",20463.0,IN,Postal Code,Active
9155008,793005,"793005,Meghalaya,India",20463.0,IN,Postal Code,Active
9155009,793120,"793120,Meghalaya,India",20463.0,IN,Postal Code,Active
9155010,794109,"794109,Meghalaya,India",20463.0,IN,Postal Code,Active
9155011,795002,"795002,Manipur,India",21337.0,IN,Postal Code,Active
9155012,795005,"795005,Manipur,India",21337.0,IN,Postal Code,Active
9155013,795010,"795010,Manipur,India",21337.0,IN,Postal Code,Active
9155014,795103,"795103,Manipur,India",21337.0,IN,Postal Code,Active
9155015,795115,"795115,Manipur,India",21337.0,IN,Postal Code,Active
9155016,795129,"795129,Manipur,India",21337.0,IN,Postal Code,Active
9155017,795142,"795142,Manipur,India",21337.0,IN,Postal Code,Active
9155018,795144,"795144,Manipur,India",21337.0,IN,Postal Code,Active
9155019,795148,"795148,Manipur,India",21337.0,IN,Postal Code,Active
9155020,795150,"795150,Manipur,India",21337.0,IN,Postal Code,Active
9155021,796005,"796005,Mizoram,India",21338.0,IN,Postal Code,Active
9155022,796075,"796075,Mizoram,India",21338.0,IN,Postal Code,Active
9155023,796320,"796320,Mizoram,India",21338.0,IN,Postal Code,Active
